Source_ID,Similar_ID,Source_Link,Similar_Link
345,NaN,https://www.flipkart.com/ptron-bassbuds-tango-enc-environmental-noise-cancellation-40hrs-total-playtime-bluetooth-headset/p/itm909e33f014acd?pid=ACCGGHR6XXE2FEPH&lid=LSTACCGGHR6XXE2FEPHCEQCMH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGGHR6XXE2FEPH.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
346,NaN,https://www.flipkart.com/sony-ex15ap-wired-without-mic-headset/p/itmeba7d70a5a336?pid=ACCEEQZDWJCPTEEZ&lid=LSTACCEEQZDWJCPTEEZNXXUIW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEEQZDWJCPTEEZ.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
347,NaN,https://www.flipkart.com/meyaar-spn-2-pack-sunshine-series-hd-sound-earphones-mic-wired-headset/p/itm3a233f79dad4f?pid=ACCG4YEDVKE6EZXE&lid=LSTACCG4YEDVKE6EZXEB06AO2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG4YEDVKE6EZXE.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
348,NaN,https://www.flipkart.com/portronics-harmonics-z4-wireless-stereo-neckband-bluetooth-headset/p/itm6e1a0614c35d8?pid=ACCGKZRGD2GHX9E8&lid=LSTACCGKZRGD2GHX9E8OICVBW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGKZRGD2GHX9E8.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
349,NaN,https://www.flipkart.com/sony-ex14ap-wired-headset/p/itm8ed48f047f640?pid=ACCEWH82GZTEVCNG&lid=LSTACCEWH82GZTEVCNGJ7PMMK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEWH82GZTEVCNG.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
350,NaN,https://www.flipkart.com/meyaar-ys-orignal-100-best-quality-earphone-high-bass-wired-headset/p/itm7d6d790318d76?pid=ACCFZ5VWXFXGQHZJ&lid=LSTACCFZ5VWXFXGQHZJDEJ75C&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_10&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ5VWXFXGQHZJ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
351,NaN,https://www.flipkart.com/portronics-harmonics-twins-26-active-enc-tws-bluetooth-headset/p/itm31792ee769a92?pid=ACCGGWXKUZZVMPSV&lid=LSTACCGGWXKUZZVMPSV18CDWL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGGWXKUZZVMPSV.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
352,629,https://www.flipkart.com/meyaar-ear-wired-earphone-noise-isolating-stereo-earphoness-headset/p/itmda6e8282ad064?pid=ACCFUGCHEZVBV5EG&lid=LSTACCFUGCHEZVBV5EG6TNH8O&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_6&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUGCHEZVBV5EG.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Headphones-Microphone-Earphones-Splitter/dp/B08DQ85V1K/ref=sr_1_27?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386809&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-27
353,NaN,https://www.flipkart.com/wings-x-fire-25-hrs-playtime-bluetooth5-3-50ms-low-latency-game-mode-bluetooth-gaming-headset/p/itmc1abff623b1cd?pid=ACCG4XTZTBY4YMVV&lid=LSTACCG4XTZTBY4YMVVJEK1O3&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG4XTZTBY4YMVV.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
354,NaN,https://www.flipkart.com/ptron-bassbuds-joy-tws-13mm-drivers-stereo-calls-32hrs-playtime-type-c-charging-bluetooth-headset/p/itm060a7973ce2bb?pid=ACCGNFUYGSHH4GHE&lid=LSTACCGNFUYGSHH4GHE5LKLW0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGNFUYGSHH4GHE.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
355,NaN,https://www.flipkart.com/ptron-basspods-p11-24hrs-playback-10mm-driver-moviemode-hd-mic-bluetooth-headset/p/itmde5e82af67674?pid=ACCGE3JFBZBCNGYU&lid=LSTACCGE3JFBZBCNGYUR8OKOI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3JFBZBCNGYU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
356,631,https://www.flipkart.com/zebronics-zeb-sound-bomb-n2-transparent-case-upto-50ms-gaming-mode-enc-mic-bt-v5-2-bluetooth-headset/p/itm37e93124802aa?pid=ACCGH2JYBKVHCFNM&lid=LSTACCGH2JYBKVHCFNM3EWBGS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGH2JYBKVHCFNM.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-Zeb-Sound-Bluetooth-Wireless-Earbuds/dp/B09NNNLBVD/ref=sr_1_105?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-105
357,NaN,https://www.flipkart.com/zebronics-zeb-yoga-7-jumbo-lite-70-hours-backup-enc-calling-gaming-mode-upto-50ms-bluetooth-headset/p/itm920cf5f24a817?pid=ACCGK5GRB8JDBCUM&lid=LSTACCGK5GRB8JDBCUMQWNOFO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGK5GRB8JDBCUM.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
358,NaN,https://www.flipkart.com/meyaar-hf-55-beex-trending-headset-hd-sound-headphones-mic-wired/p/itmd004fa895f2c5?pid=ACCG59FYGFNGZJZ7&lid=LSTACCG59FYGFNGZJZ7LA8DYN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG59FYGFNGZJZ7.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
359,NaN,https://www.flipkart.com/meyaar-3-5mm-wired-earbuds-headphones-ear-earphone-earpiece-headset/p/itm166f1e960c389?pid=ACCFZ6AE8UARS4XP&lid=LSTACCFZ6AE8UARS4XPJSOP1X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_21&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ6AE8UARS4XP.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
360,NaN,https://www.flipkart.com/ptron-basspods-p251-50hrs-playback-12mm-driver-enc-movie-mode-bluetooth-headset/p/itme648733bab0e1?pid=ACCGE3ZH7HXBNS7Z&lid=LSTACCGE3ZH7HXBNS7ZSCJIMT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_6&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3ZH7HXBNS7Z.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
361,NaN,https://www.flipkart.com/sony-ex15ap-wired-headset/p/itma91b595e796f4?pid=ACCDTSDEEYGTSBVG&lid=LSTACCDTSDEEYGTSBVGC0RU11&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_35&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDTSDEEYGTSBVG.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
362,NaN,https://www.flipkart.com/ptron-bassbuds-jade-bluetooth-gaming-headset/p/itm6233939bef05b?pid=ACCG9SF5VWAKVJGV&lid=LSTACCG9SF5VWAKVJGV6JHKMP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCG9SF5VWAKVJGV.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
363,NaN,https://www.flipkart.com/meyaar-spn-sp-26-metal-in-ear-headset-wired/p/itm2f594354d3e64?pid=ACCFSZFRJWNVPMG9&lid=LSTACCFSZFRJWNVPMG9P6NCAF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFSZFRJWNVPMG9.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
364,NaN,https://www.flipkart.com/zebronics-zeb-bang-pro-bluetooth-headset/p/itm4c0e2144a41f6?pid=ACCGADEWDXMVKKVQ&lid=LSTACCGADEWDXMVKKVQUKACS1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGADEWDXMVKKVQ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
365,NaN,https://www.flipkart.com/ptron-bassbuds-xtreme-earbuds-game-mode-32hrs-playtime-pinch-control-bluetooth-headset/p/itm6d68b8937d3a1?pid=ACCGH5Z9FPPK5HFY&lid=LSTACCGH5Z9FPPK5HFYSEBQOI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGH5Z9FPPK5HFY.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
366,NaN,https://www.flipkart.com/sony-wh-ch520-50-hrs-playtime-dsee-upscale-multipoint-connection-dual-pairing-bluetooth-headset/p/itm29e4c2b8a0883?pid=ACCGZ4MAHVHUTGDU&lid=LSTACCGZ4MAHVHUTGDUAUVQPZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGZ4MAHVHUTGDU.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
367,NaN,https://www.flipkart.com/sony-wh-ch520-50-hrs-playtime-dsee-upscale-multipoint-connection-dual-pairing-bluetooth-headset/p/itm064cf3dcf3b5c?pid=ACCGZ4MAKQZWQDRJ&lid=LSTACCGZ4MAKQZWQDRJNUGFL1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGZ4MAKQZWQDRJ.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
368,NaN,https://www.flipkart.com/meyaar-plus-2-pack-series-metal-earphones-ultra-high-bass-mic-wired-headset/p/itm2ffdd455ab06c?pid=ACCFUH9FUAHWHFG5&lid=LSTACCFUH9FUAHWHFG5XZCP0V&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_19&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUH9FUAHWHFG5.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
369,NaN,https://www.flipkart.com/meyaar-2-pack-combo-headset-hd-sound-earphones-mic-wired/p/itma123edd10554d?pid=ACCG5B7UZQAVQ2G6&lid=LSTACCG5B7UZQAVQ2G6GSCJ1E&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG5B7UZQAVQ2G6.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
370,NaN,https://www.flipkart.com/zebronics-zeb-evolve-metallic-red-bluetooth-headset-without-mic/p/itma19b94d207a09?pid=ACCGZBHHNGTBSGBX&lid=LSTACCGZBHHNGTBSGBXLVXDDR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGZBHHNGTBSGBX.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
371,191,https://www.flipkart.com/zebronics-zeb-bro-wired-headset/p/itm4ba98be8efe0d?pid=ACCGG6NBZDWCYDSF&lid=LSTACCGG6NBZDWCYDSFJMA1ZD&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGG6NBZDWCYDSF.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-Zeb-Yoga-N1-Assistant-Blue/dp/B09Z8548GT/ref=sr_1_54?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-54
372,NaN,https://www.flipkart.com/sony-wi-xb400-extra-bass-wireless-stereo-headset-bluetooth/p/itm1a8de36d6c862?pid=ACCFH5QH2AXK23Y2&lid=LSTACCFH5QH2AXK23Y2AJSYUU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFH5QH2AXK23Y2.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
373,NaN,https://www.flipkart.com/ptron-basspods-encore-tws-earbuds-50h-playtime-quad-mic-enc-calls-bt5-3-type-c-ipx4-bluetooth-headset/p/itm2b3d6b22ef082?pid=ACCGHBPZBZRFTGGG&lid=LSTACCGHBPZBZRFTGGG3DN5J5&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZBZRFTGGG.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
374,NaN,https://www.flipkart.com/sony-wh-ch510-35-hrs-battery-life-google-assistant-enabled-bluetooth-headset/p/itm9ae0f115c1fa5?pid=ACCFKYCBAETWPBZX&lid=LSTACCFKYCBAETWPBZXWKEHLT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_6&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFKYCBAETWPBZX.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
375,NaN,https://www.flipkart.com/portronics-conch-80-ear-wired-headset/p/itme515201528a9d?pid=ACCGD7G355YHEAFA&lid=LSTACCGD7G355YHEAFADVTRZU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGD7G355YHEAFA.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
376,NaN,https://www.flipkart.com/sony-ex155-wired-headset/p/itmc31ddc4d87dca?pid=ACCEVAEWU4VHK24E&lid=LSTACCEVAEWU4VHK24EIHXR3J&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWU4VHK24E.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
377,NaN,https://www.flipkart.com/portronics-harmonics-z6-wireless-sports-bluetooth-headset/p/itmed0ebb2b782a1?pid=ACCGNKRPTGGU8NHZ&lid=LSTACCGNKRPTGGU8NHZRQ3XQQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_34&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGNKRPTGGU8NHZ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
378,NaN,https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itm9e2c8ac448835?pid=ACCGHYE5JFTDAVEQ&lid=LSTACCGHYE5JFTDAVEQAMETHG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYE5JFTDAVEQ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
379,NaN,https://www.flipkart.com/ptron-bassbud-bluetooth-gaming-headset/p/itmf47c96a1b9f85?pid=ACCGHHYD8TFGDDDN&lid=LSTACCGHHYD8TFGDDDNPT4KES&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHHYD8TFGDDDN.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
380,NaN,https://www.flipkart.com/wings-phantom-550-earbuds-low-latency-game-mode-45hr-playtime-touch-controls-bluetooth-gaming-headset/p/itm523b664ebb383?pid=ACCGGURAHKXAYXF2&lid=LSTACCGGURAHKXAYXF2TYQGWV&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_6&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGGURAHKXAYXF2.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
381,NaN,https://www.flipkart.com/zebronics-zeb-bang-pro-bluetooth-headset/p/itm30a69e8fcdce8?pid=ACCGADFXEKHXVCGY&lid=LSTACCGADFXEKHXVCGYOSUTIQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGADFXEKHXVCGY.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
